customer_id,tier,primary_channel,rank,offer_id,offer_name,category,channel,discount,score,components,boosts_applied
CUST0214,4U+,Fuel,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,72.18,"{'transaction_affinity': 0.087, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0214,4U+,Fuel,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,72.02,"{'transaction_affinity': 0.084, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0214,4U+,Fuel,3,OFFER015,Snacks Reward #15,Snacks,Grocery,20Fuel cents/L,70.02,"{'transaction_affinity': 0.139, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0215,4U+,Grocery,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,100.0,"{'transaction_affinity': 0.419, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0215,4U+,Grocery,2,OFFER020,Beverages Reward #20,Beverages,Grocery,5Free item,100.0,"{'transaction_affinity': 0.107, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0215,4U+,Grocery,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,97.5,"{'transaction_affinity': 0.0, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0216,Standard,Grocery,1,OFFER005,Produce Reward #5,Produce,eCommerce,5$ off,69.42,"{'transaction_affinity': 0.231, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0216,Standard,Grocery,2,OFFER010,Produce Reward #10,Produce,eCommerce,50% off,69.42,"{'transaction_affinity': 0.231, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0216,Standard,Grocery,3,OFFER016,Bakery Reward #16,Bakery,eCommerce,25Free item,69.26,"{'transaction_affinity': 0.225, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0217,Standard,Grocery,1,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,75.89,"{'transaction_affinity': 0.423, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0217,Standard,Grocery,2,OFFER008,Produce Reward #8,Produce,Grocery,25% off,71.77,"{'transaction_affinity': 0.286, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0217,Standard,Grocery,3,OFFER016,Bakery Reward #16,Bakery,eCommerce,25Free item,66.19,"{'transaction_affinity': 0.423, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.4, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0218,Standard,Grocery,1,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,75.61,"{'transaction_affinity': 0.254, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0218,Standard,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,75.61,"{'transaction_affinity': 0.254, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0218,Standard,Grocery,3,OFFER001,Grocery Reward #1,Grocery,eCommerce,10Fuel cents/L,71.04,"{'transaction_affinity': 0.685, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0219,4U+,Grocery,1,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,100.0,"{'transaction_affinity': 0.145, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0219,4U+,Grocery,2,OFFER020,Beverages Reward #20,Beverages,Grocery,5Free item,100.0,"{'transaction_affinity': 0.056, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0219,4U+,Grocery,3,OFFER005,Produce Reward #5,Produce,eCommerce,5$ off,79.01,"{'transaction_affinity': 0.173, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0220,Standard,Fuel,1,OFFER012,Produce Reward #12,Produce,Both,15$ off,60.28,"{'transaction_affinity': 0.093, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0220,Standard,Fuel,2,OFFER019,Produce Reward #19,Produce,Both,5% off,60.28,"{'transaction_affinity': 0.093, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0220,Standard,Fuel,3,OFFER004,Beverages Reward #4,Beverages,Both,50% off,57.5,"{'transaction_affinity': 0.0, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0221,4U+,Fuel,1,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,71.41,"{'transaction_affinity': 0.07, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0221,4U+,Fuel,2,OFFER020,Beverages Reward #20,Beverages,Grocery,5Free item,66.24,"{'transaction_affinity': 0.055, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0221,4U+,Fuel,3,OFFER005,Produce Reward #5,Produce,eCommerce,5$ off,64.5,"{'transaction_affinity': 0.0, 'redemption_match': 0.6, 'points_eligibility': 1.0, 'cart_affinity': 0.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0222,Standard,Grocery,1,OFFER005,Produce Reward #5,Produce,eCommerce,5$ off,84.96,"{'transaction_affinity': 0.277, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0222,Standard,Grocery,2,OFFER010,Produce Reward #10,Produce,eCommerce,50% off,84.96,"{'transaction_affinity': 0.277, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0222,Standard,Grocery,3,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,82.68,"{'transaction_affinity': 0.28, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.7, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0223,Standard,Fuel,1,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,61.87,"{'transaction_affinity': 0.146, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0223,Standard,Fuel,2,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,61.87,"{'transaction_affinity': 0.146, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0223,Standard,Fuel,3,OFFER004,Beverages Reward #4,Beverages,Both,50% off,60.93,"{'transaction_affinity': 0.114, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0224,Standard,Fuel,1,OFFER012,Produce Reward #12,Produce,Both,15$ off,60.34,"{'transaction_affinity': 0.095, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0224,Standard,Fuel,2,OFFER006,Beverages Reward #6,Beverages,Both,50Fuel cents/L,59.47,"{'transaction_affinity': 0.066, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0224,Standard,Fuel,3,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,57.5,"{'transaction_affinity': 0.0, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0225,4U+,Grocery,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,100.0,"{'transaction_affinity': 0.262, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.82, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0225,4U+,Grocery,2,OFFER020,Beverages Reward #20,Beverages,Grocery,5Free item,100.0,"{'transaction_affinity': 0.15, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.82, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0225,4U+,Grocery,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,98.62,"{'transaction_affinity': 0.115, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.82, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0226,Standard,Fuel,1,OFFER012,Produce Reward #12,Produce,Both,15$ off,63.35,"{'transaction_affinity': 0.195, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0226,Standard,Fuel,2,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,61.18,"{'transaction_affinity': 0.123, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0226,Standard,Fuel,3,OFFER006,Beverages Reward #6,Beverages,Both,50Fuel cents/L,57.5,"{'transaction_affinity': 0.0, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0227,4U+,Grocery,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,100.0,"{'transaction_affinity': 0.14, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': True, 'tier_multiplier': True}"
CUST0227,4U+,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,100.0,"{'transaction_affinity': 0.132, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': True, 'tier_multiplier': True}"
CUST0227,4U+,Grocery,3,OFFER015,Snacks Reward #15,Snacks,Grocery,20Fuel cents/L,100.0,"{'transaction_affinity': 0.041, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': True}"
CUST0228,Standard,Grocery,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,72.47,"{'transaction_affinity': 0.339, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.82, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0228,Standard,Grocery,2,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,69.89,"{'transaction_affinity': 0.253, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.82, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0228,Standard,Grocery,3,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,66.82,"{'transaction_affinity': 0.151, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.82, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0229,4U+,Grocery,1,OFFER016,Bakery Reward #16,Bakery,eCommerce,25Free item,100.0,"{'transaction_affinity': 0.286, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.8, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0229,4U+,Grocery,2,OFFER020,Beverages Reward #20,Beverages,Grocery,5Free item,100.0,"{'transaction_affinity': 0.184, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.76, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0229,4U+,Grocery,3,OFFER008,Produce Reward #8,Produce,Grocery,25% off,99.12,"{'transaction_affinity': 0.156, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.76, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0230,Standard,Grocery,1,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,70.22,"{'transaction_affinity': 0.234, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0230,Standard,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,70.22,"{'transaction_affinity': 0.234, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0230,Standard,Grocery,3,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,69.96,"{'transaction_affinity': 0.225, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0231,Standard,Fuel,1,OFFER012,Produce Reward #12,Produce,Both,15$ off,66.98,"{'transaction_affinity': 0.216, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0231,Standard,Fuel,2,OFFER019,Produce Reward #19,Produce,Both,5% off,66.98,"{'transaction_affinity': 0.216, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0231,Standard,Fuel,3,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,63.23,"{'transaction_affinity': 0.091, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0232,4U+,Fuel,1,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,69.18,"{'transaction_affinity': 0.121, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0232,4U+,Fuel,2,OFFER020,Beverages Reward #20,Beverages,Grocery,5Free item,68.89,"{'transaction_affinity': 0.114, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0232,4U+,Fuel,3,OFFER015,Snacks Reward #15,Snacks,Grocery,20Fuel cents/L,64.82,"{'transaction_affinity': 0.024, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0233,Standard,Grocery,1,OFFER016,Bakery Reward #16,Bakery,eCommerce,25Free item,69.26,"{'transaction_affinity': 0.225, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0233,Standard,Grocery,2,OFFER002,Beverages Reward #2,Beverages,eCommerce,10% off,68.0,"{'transaction_affinity': 0.183, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0233,Standard,Grocery,3,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,67.26,"{'transaction_affinity': 0.225, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.7, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0234,Standard,Fuel,1,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,62.24,"{'transaction_affinity': 0.158, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0234,Standard,Fuel,2,OFFER012,Produce Reward #12,Produce,Both,15$ off,59.39,"{'transaction_affinity': 0.063, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0234,Standard,Fuel,3,OFFER006,Beverages Reward #6,Beverages,Both,50Fuel cents/L,59.12,"{'transaction_affinity': 0.054, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0235,Standard,Fuel,1,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,61.66,"{'transaction_affinity': 0.039, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0235,Standard,Fuel,2,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,61.66,"{'transaction_affinity': 0.039, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0235,Standard,Fuel,3,OFFER012,Produce Reward #12,Produce,Both,15$ off,61.02,"{'transaction_affinity': 0.017, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0236,Standard,Fuel,1,OFFER012,Produce Reward #12,Produce,Both,15$ off,63.44,"{'transaction_affinity': 0.098, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0236,Standard,Fuel,2,OFFER019,Produce Reward #19,Produce,Both,5% off,63.44,"{'transaction_affinity': 0.098, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0236,Standard,Fuel,3,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,62.67,"{'transaction_affinity': 0.072, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0237,Standard,Grocery,1,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,84.65,"{'transaction_affinity': 0.555, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0237,Standard,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,84.65,"{'transaction_affinity': 0.555, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0237,Standard,Grocery,3,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,77.15,"{'transaction_affinity': 0.555, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0238,Standard,Grocery,1,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,74.21,"{'transaction_affinity': 0.367, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0238,Standard,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,74.21,"{'transaction_affinity': 0.367, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0238,Standard,Grocery,3,OFFER008,Produce Reward #8,Produce,Grocery,25% off,70.48,"{'transaction_affinity': 0.243, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0239,4U+,Fuel,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,71.69,"{'transaction_affinity': 0.177, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0239,4U+,Fuel,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,69.07,"{'transaction_affinity': 0.118, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0239,4U+,Fuel,3,OFFER016,Bakery Reward #16,Bakery,eCommerce,25Free item,68.05,"{'transaction_affinity': 0.179, 'redemption_match': 0.6, 'points_eligibility': 1.0, 'cart_affinity': 0.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0240,Standard,Grocery,1,OFFER016,Bakery Reward #16,Bakery,eCommerce,25Free item,71.28,"{'transaction_affinity': 0.293, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0240,Standard,Grocery,2,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,69.28,"{'transaction_affinity': 0.293, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.7, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0240,Standard,Grocery,3,OFFER001,Grocery Reward #1,Grocery,eCommerce,10Fuel cents/L,67.24,"{'transaction_affinity': 0.158, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0241,Standard,Grocery,1,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,73.46,"{'transaction_affinity': 0.312, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0241,Standard,Grocery,2,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,73.06,"{'transaction_affinity': 0.199, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0241,Standard,Grocery,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,73.06,"{'transaction_affinity': 0.199, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0242,Standard,Fuel,1,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,61.23,"{'transaction_affinity': 0.124, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0242,Standard,Fuel,2,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,61.23,"{'transaction_affinity': 0.124, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0242,Standard,Fuel,3,OFFER004,Beverages Reward #4,Beverages,Both,50% off,58.62,"{'transaction_affinity': 0.037, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0243,Standard,Grocery,1,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,79.4,"{'transaction_affinity': 0.54, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0243,Standard,Grocery,2,OFFER016,Bakery Reward #16,Bakery,eCommerce,25Free item,69.7,"{'transaction_affinity': 0.54, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.4, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0243,Standard,Grocery,3,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,68.49,"{'transaction_affinity': 0.176, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0244,4U+,Grocery,1,OFFER005,Produce Reward #5,Produce,eCommerce,5$ off,100.0,"{'transaction_affinity': 0.346, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0244,4U+,Grocery,2,OFFER008,Produce Reward #8,Produce,Grocery,25% off,100.0,"{'transaction_affinity': 0.346, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.7, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0244,4U+,Grocery,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,99.96,"{'transaction_affinity': 0.205, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.7, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0245,4U+,Grocery,1,OFFER005,Produce Reward #5,Produce,eCommerce,5$ off,100.0,"{'transaction_affinity': 0.163, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.8, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0245,4U+,Grocery,2,OFFER008,Produce Reward #8,Produce,Grocery,25% off,100.0,"{'transaction_affinity': 0.163, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.76, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': True}"
